Status,Label,Message,ProcessedMessage
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,Airtel Service just got closer as our mobile service bus will be at Ilaro-28th Aug  Ijebuode-29th Aug & Abeokuta-30th Aug. Get ur Andriod bundles and awoof recharge with plenty giveaways!,airtel servic got closer mobil servic bus ilaro numberth aug ijebuod numberth aug abeokuta numberth aug get ur andriod bundl awoof recharg plenti giveaway
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,Enjoy 80MB BB bundle today. Call 14165 for FREE to get yours Now,enjoy numbermb bb bundl today call number free get
receive,0,Great News! Enjoy N60 AIRTIME this WEEKEND! Call 14127 to get yours Now!,great news enjoy nnumber airtim weekend call number get
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,Enjoy our Top Naija Caller tunes today  Dial 1418 now to get started!,enjoy top naija caller tune today dial number get start
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,0,CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728  YOU'VE JUST BEEN SELECTED TO GET INSTANTLY 100% FREE CREDIT! RECHARGE NOW!,congratul recharg today talk free dear phone number select get instant number free credit recharg
receive,0,Dear Customer Do you know you can back-up your phone contacts & other data for free?Simply send 'mybackup' to 522 for more details.Thank you for choosing Airtel,dear custom know back phone contact data free simpli send mybackup number detail thank choos airtel
receive,0,100% FREE credit! Dear customer  just recharge today & talk for free! Your number 7015509728 has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!,number free credit dear custom recharg today talk free number phone number select get instant number free airtim recharg
receive,1,Download your favorite Football Club Ring Back Tune FREE for 7days. Text CLUB to 251 for a list of football club tunes or text 12 to 251 for Chelsea tune,download favorit footbal club ring back tune free numberday text club number list footbal club tune text number number chelsea tune
receive,1,Get your callers listening to Shoki by Orezi on Etisalat Easytunez. Text 82158 to 251 for Shoki or text NEW to 251 for a list of tunes. N50/tune,get caller listen shoki orezi etisalat easytunez text number number shoki text new number list tune nnumber tune
receive,1,This football season send that special one their favorite Football Club Ring Back Tune as a gift  FREE for 7days. Text GIFT to 251 for more information,footbal season send special one favorit footbal club ring back tune gift free numberday text gift number inform
receive,0,Dear Customer your remaining Easynet Fixed plan is 10 MB.Please buy additional data to continue enjoying the service or send help to 229. .,dear custom remain easynet fix plan number mb pleas buy addit data continu enjoy servic send help number
receive,0, Dear Customer you recharged 500.00 naira and you have been rewarded with 500.00 naira for national calls.,dear custom recharg number number naira reward number number naira nation call
receive,0, 5 MB free data valid till 2014-09-11 you have 10 MB free data valid till 2014-09-11 Thank you.,number mb free data valid till number number number number mb free data valid till number number number thank
receive,0, Dear Customer you recharged 500.00 naira and you have been rewarded with 500.00 naira for national calls.For recharging this week you have,dear custom recharg number number naira reward number number naira nation call recharg week
receive,0,Dear Customer you have  2 free SMS to etisalat numbers.,dear custom number free sms etisalat number
receive,0,Dear subscriber your remaining data balance is 10 MB.To buy additional plan text HELP to 229 for info.Thank you!.,dear subscrib remain data balanc number mb buy addit plan text help number info thank
receive,0,Dear subscriber your remaining data balance is 100 MB.To buy additional plan text HELP to 229 for info.Thank you!.,dear subscrib remain data balanc number mb buy addit plan text help number info thank
receive,0,Free Calls Today! Get 100% Bonus on Your Recharges of N200 & Above to Call All Networks & 50% bonus On Recharges Below N200.Valid/7days ,free call today get number bonus recharg nnumber call network number bonus recharg nnumber valid numberday
receive,0,Your main data balance as at 2014-08-19 9:17 is 148 MB valid till 2014-09-12 01:28.Dial *229*0#  to stop auto-renewal.Enjoy 100%extra data,main data balanc number number number number number number mb valid till number number number number number dial number number stop auto renew enjoy number extra data
receive,0, between 1AM &5AM for 7days.Text ON to 229 @N100.,numberam numberam numberday text number nnumber
receive,0,Dear Customer you have  5 free SMS to etisalat numbers. 84 seconds free airtime.,dear custom number free sms etisalat number number second free airtim
receive,0,Dear Customer you have  5 free SMS to etisalat numbers. 10 free MMS to all etisalat lines. 84 seconds free airtime.,dear custom number free sms etisalat number number free mms etisalat line number second free airtim
receive,0,You have used up your data.Browsing now costs 5k/KB.To buy any of the data plans text HELP to 229 for more information.,use data brows cost numberk kb buy data plan text help number inform
receive,0,Dear customer  your request was not successful due to insufficient balance. Please  recharge and try again,dear custom request success due insuffici balanc pleas recharg tri
receive,0,Dear Customer your remaining Easynet Fixed plan is 10 MB.Please buy additional data to continue enjoying the service or send help to 229. .,dear custom remain easynet fix plan number mb pleas buy addit data continu enjoy servic send help number
receive,0, have 5 MB free data valid till 2014-08-19 you have 10 MB free data valid till 2014-08-19 Thank you.,number mb free data valid till number number number number mb free data valid till number number number thank
receive,0, Dear Customer you recharged 1000.00 naira and you have been rewarded with 1000.00 naira for national calls.For recharging this week you,dear custom recharg number number naira reward number number naira nation call recharg week
receive,0,Dear customer you are on the Monthly data plan.Your balance as at 2014-08-12 22:18 is 15 MB valid till 2014-08-19 00:00.Text HELP to 229 for,dear custom month data plan balanc number number number number number number mb valid till number number number number number text help number
receive,0,.Enjoy 100%extra data between 1AM &5AM for 7days.Text ON to 229 @N100.,enjoy number extra data numberam numberam numberday text number nnumber
receive,0, more information.Your main data balance as at 2014-08-12 22:18 is 269 MB valid till 2014-09-12 10:14.Dial *229*0#  to stop auto-renewal,inform main data balanc number number number number number number mb valid till number number number number number dial number number stop auto renew
receive,0,Dear Customer you have  3 free SMS to etisalat numbers.,dear custom number free sms etisalat number
receive,0,Dear Customer you have  3 free SMS to etisalat numbers.,dear custom number free sms etisalat number
receive,0, Dear Customer you recharged 100.00 naira and you have been rewarded with 50.00 naira for national calls.For recharging this week you have 5,dear custom recharg number number naira reward number number naira nation call recharg week number
receive,0,Dear subscriber your remaining data balance is 50 MB.To buy additional plan text HELP to 229 for info.Thank you!.,dear subscrib remain data balanc number mb buy addit plan text help number info thank
receive,0,Dear subscriber your remaining data balance is 100 MB.To buy additional plan text HELP to 229 for info.Thank you!.,dear subscrib remain data balanc number mb buy addit plan text help number info thank
receive,0,Dear Customer you have  3 free SMS to etisalat numbers. 43 seconds free airtime.,dear custom number free sms etisalat number number second free airtim
receive,0,Dear Customer your remaining Easynet Fixed plan is 10 MB.Please buy additional data to continue enjoying the service or send help to 229. .,dear custom remain easynet fix plan number mb pleas buy addit data continu enjoy servic send help number
receive,0,Dear customer you are on the Monthly data plan.Your balance as at 2014-07-20 14:38 is 15 MB valid till 2014-07-26 00:00.Text HELP to 229 for,dear custom month data plan balanc number number number number number number mb valid till number number number number number text help number
receive,0, more information.Your main data balance as at 2014-07-20 14:38 is 260 MB valid till 2014-08-19 10:04.Dial *229*0#  to stop auto-renewal,inform main data balanc number number number number number number mb valid till number number number number number dial number number stop auto renew
send,0,U can call me now pls...ad 2 pick mum's call.I'm sorry,u call pls ad number pick mum call sorri
send,0,Where u dey na,u dey na
send,0,Pls call me,pls call
send,0,I'm coming n d next 30min...reply if it is OK by uu,come n next numbermin repli ok uu
receive,1,LAST INVITATION FOR 9092071782!TODAY 03/09'Centenary Mega Jackpot' chose you to participate for N100 MLN!ONLY A FEW DAYS LEFT!Send WIN to 35777!N100/SMS,last invit phone number today number number centenari mega jackpot chose particip nnumber mln day left send win number nnumber sms
receive,1,LAST INVITATION FOR 9092071782!TODAY 27/08'Nigeria Mega Jackpot' chose you to participate for N100 MLN!ONLY A FEW DAYS LEFT!Send WIN to 35777!N100/SMS,last invit phone number today number number nigeria mega jackpot chose particip nnumber mln day left send win number nnumber sms
receive,1,LAST INVITATION FOR 9092071782!TODAY 20/08'Nigeria Mega Jackpot' chose you to participate for CASH!ONLY A FEW DAYS LEFT!Send WIN to 35777 now!N100/SMS,last invit phone number today number number nigeria mega jackpot chose particip cash day left send win number nnumber sms
receive,1,If your number ends in 2 you are chosen to participate in 'Nigeria Mega Jackpot'.N110 000 will be given in total TODAY!Send WIN to 35777 now.N100/SMS,number end number chosen particip nigeria mega jackpot nnumber number given total today send win number nnumber sms
receive,1,Does your number end in 2?TODAY 29/07you're chosen to participate for the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777!N100/SMS,number end number today number numberyou chosen particip nigeria centenari number million naira mega jackpot send win number nnumber sms
receive,1,Does your number end in 2?TODAY 27/07you're chosen to participate for the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777!N100/SMS,number end number today number numberyou chosen particip nigeria centenari number million naira mega jackpot send win number nnumber sms
receive,1,Record Your Own Tune and set and your Hello tune! Dial 791222 free now and start making your own tune!,record tune set hello tune dial number free start make tune
receive,1,1 000 times congrats!07015509728 this offer is personal and not transferable:enjoy our exclusive Relationship Tips service! To start:Call *585*6*1# now!N20/day.,number number time congrat number offer person transfer enjoy exclus relationship tip servic start call number number number nnumber day
receive,1,Breaking News! You can now enjoy CNN Breaking News live on your phone daily. Text CNNBREAK to 38383 and enjoy 7-days free trial & N10daily afterwards.,break news enjoy cnn break news live phone daili text cnnbreak number enjoy number day free trial nnumberdaili afterward
receive,1,Enjoy latest transfer gossips  rumours  club alert  & news of your favourite clubs on your phone. Send CNNSPORT to 38383 free for 7 days N10/day thereafter.,enjoy latest transfer gossip rumour club alert news favourit club phone send cnnsport number free number day nnumber day thereaft
receive,1,Enjoy daily hadith   prophetic prayers and inspirational words from prophetic mohammed during this ramadan season. Send ISLAM to 38383 now. N10 daily only.,enjoy daili hadith prophet prayer inspir word prophet moham ramadan season send islam number nnumber daili
receive,1,EPL Wk 3 Burn v Manu Manc v Stoke Eve v Che Lies v Ars.Get club news & goal alerts as it happens.Text club name to 38747.Service will auto-renew   N100/5days,epl wk number burn v manu manc v stoke eve v che lie v ar get club news goal alert happen text club name number servic auto renew nnumber numberday
receive,1,EPL Wk 3 Burn v Manu Manc v Stoke Eve v Che Lies v Ars.Get club news & goal alerts as it happens.Text club name to 38747.Service will auto-renew   N100/5days,epl wk number burn v manu manc v stoke eve v che lie v ar get club news goal alert happen text club name number servic auto renew nnumber numberday
receive,0,Straight from cupid himself. Get 3 days FREE daily relationship health tips that would keep you both falling in love over and over with each other. Subscribe by sending RH to 4949,straight cupid get number day free daili relationship health tip would keep fall love subscrib send rh number
receive,0,Please call me. I love you.Download Spinlet App & enjoy the hottest songs. txt SUB to 7455 ,pleas call love download spinlet app enjoy hottest song txt sub number
receive,1,EPL Week 2  Get Manchester Utd news & goal alerts as it happens.Text MU to 38400 & get 5Days free.Service will auto-renew   N50/5days.,epl week number get manchest utd news goal alert happen text mu number get numberday free servic auto renew nnumber numberday
receive,1,The Start of the EPL! Get Arsenal FC news & goal alerts as it happens.Text ARS to 38400 service cost N50/5days.,start epl get arsenal fc news goal alert happen text ar number servic cost nnumber numberday
receive,1,The Start of the EPL! Get Liverpool FC news & goal alerts as it happens.Text LIV to 38400 service cost N50/5days.,start epl get liverpool fc news goal alert happen text liv number servic cost nnumber numberday
receive,1,The Start of the EPL! Get Manchester City news & goal alerts as it happens.Text MC to 38400 service cost N50/5days.,start epl get manchest citi news goal alert happen text mc number servic cost nnumber numberday
receive,1,Spanish priest with Ebola treated with experimental serum  Zmapp.For more news Text NAIJA to 38547 & get News 5Days free.Service will auto-renew   N50/5days,spanish priest ebola treat experiment serum zmapp news text naija number get news numberday free servic auto renew nnumber numberday
receive,1,Rihanna Disses Drake & Chris Brown:Eminem?s a real man.For more entertainment news Text ENT to 38547 & get News 5Days free.Service will auto-renew  N50/5days,rihanna diss drake chris brown eminem real man entertain news text ent number get news numberday free servic auto renew nnumber numberday
receive,1,Spanish priest with Ebola treated with experimental serum  Zmapp.For more news Text NAIJA to 38547 & get News 5Days free.Service will auto-renew   N50/5days,spanish priest ebola treat experiment serum zmapp news text naija number get news numberday free servic auto renew nnumber numberday
receive,1,FREE FOR 5 DAYS! Get all football club's transfer news alerts as it happens in your favourite club.Text TRA to 38400. Service will auto-renew   N50/7days.,free number day get footbal club transfer news alert happen favourit club text tra number servic auto renew nnumber numberday
receive,1,Discover unbelievable and interesting facts that form a part of your everyday life. Send Fact to 38400 to subscribe to Amazing Facts.  FREE for 7 days.,discov unbeliev interest fact form part everyday life send fact number subscrib amaz fact free number day
receive,1,Khloe Kardashian says Lamar Didnt Care About Our Divorce.For more entertainment news Text ENT to 38547 & get News 5Days free.Service will auto-renew  N50/5days,khloe kardashian say lamar didnt care divorc entertain news text ent number get news numberday free servic auto renew nnumber numberday
receive,1,Get World Cup alerts free for 3days & Predict the scores of 6 World Cup matches for FREE to win N1 0 000. Visit http://supa6.fcnaija.com or text wc to 38400,get world cup alert free numberday predict score number world cup match free win nnumber number number visit webaddress text wc number
receive,1,Breaking News! Get the World Cup live match alerts text WC to 38400 N50/3days & you can play to Win N1 0 000 for Free. Visit http://supa6.fcnaija.com to play.,break news get world cup live match alert text wc number nnumber numberday play win nnumber number number free visit webaddress play
receive,1,Colombia V Cote d'Ivoire 5PM Uruguay V England 8PM Japan V Greece 11PM Text WC to and get 3 Days free txt STOP to Opt-Out.Service will auto-renew   N50/3days.,colombia v cote ivoir numberpm uruguay v england numberpm japan v greec numberpm text wc get number day free txt stop opt servic auto renew nnumber numberday
receive,0,TGIF!!! 2 days to go till your special offer runs out. Recharge N100 Mon - Sun  get 50% bonus for calls to Airtel Nos. To check bonus  dial *123*69#.,tgif number day go till special offer run recharg nnumber mon sun get number bonus call airtel nos check bonus dial number number
receive,0,Recharge Now to get 50% extra airtime when you recharge upto N100 this week(Mon to Sun). Bonus for calls to Airtel Nos.,recharg get number extra airtim recharg upto nnumber week mon sun bonus call airtel nos
receive,0,Recharge with N100 this week (Mon to Sun) and get 50% extra airtime to call Airtel numbers; Bonus valid for 3days. Recharge Now. To check bonus  dial *123*69#.,recharg nnumber week mon sun get number extra airtim call airtel number bonus valid numberday recharg check bonus dial number number
receive,0,TGIF!!! 2 days to go till your special offer runs out. Recharge N100 Mon - Sun  get 50% bonus for calls to Airtel Nos. To check bonus  dial *123*69#.,tgif number day go till special offer run recharg nnumber mon sun get number bonus call airtel nos check bonus dial number number
receive,0,Recharge Now to get 50% extra airtime when you recharge upto N100 this week(Mon to Sun). Bonus for calls to Airtel Nos.,recharg get number extra airtim recharg upto nnumber week mon sun bonus call airtel nos
receive,0,Recharge with N100 this week (Mon to Sun) and get 50% extra airtime to call Airtel numbers; Bonus valid for 3days. Recharge Now. To check bonus  dial *123*69#.,recharg nnumber week mon sun get number extra airtim call airtel number bonus valid numberday recharg check bonus dial number number
receive,0,Visits of up to 3 nights to the hospital could be paid for in part by Airtel. Dial *259# to register for Airtel Insurance and recharge with N5000 or more.,visit number night hospit could paid part airtel dial number regist airtel insur recharg nnumber
receive,0,Have you registered for your FREE life insurance and hospital cash today? Simply dial *259# to register. Recharge up to N5000 monthly to qualify.,regist free life insur hospit cash today simpli dial number regist recharg nnumber month qualifi
receive,0,Dear Customer get 50% bonus on ALL recharge of N200 & above this week. This bonus is valid for Airtel-Airtel call for 3 days. Call 141 for more details,dear custom get number bonus recharg nnumber week bonus valid airtel airtel call number day call number detail
receive,0,Prevent the spread of Ebola. Try not to touch sick people & report suspected cases immediately to a health facility to help them and protect yourself,prevent spread ebola tri touch sick peopl report suspect case immedi health facil help protect
receive,0,Do not ignore/hide Ebola. The best way to stop its spread and to survive it is to get medical help quickly. For more information visit www.redcrossnigeria.org ,ignor hide ebola best way stop spread surviv get medic help quick inform visit webaddress
send,0,Dis is folashade.let's make it 6pm.and pls let's meet at d front of d library cos Ill b waiting 4 u der.i'm sorry.call me wen u get der.God bless,dis folashad let make numberpm pls let meet front librari cos ill b wait number u der sorri call wen u get der god bless
receive,1,America - land of opportunity. Learn about America - how to visit  school  work or relocate. Get 5 days FREE and then N50/5 day. Text AME to 38888.,america land opportun learn america visit school work reloc get number day free nnumber number day text ame number
receive,1,Hellohealth helps you learn how to protect yourself from Ebola. Get 5 tips free and then N50/5days. Send SUB now to 38777 ,hellohealth help learn protect ebola get number tip free nnumber numberday send sub number
receive,1,Good health is the best investment you can make. Get 5 health and fitness tips FREE then N50/5days. Text SUB to 38777 at no cost!,good health best invest make get number health fit tip free nnumber numberday text sub number cost
receive,0,Check your May/June 2014 WAEC results easily via your phone. Text WAEC*EXAMNO*PIN*EXAMYEAR to 32327 NOW. NGN30 per SMS,check may june number waec result easili via phone text waec examno pin examyear number ngnnumber per sms
receive,0,Dear Customer you have  4 free SMS to etisalat numbers. 10 free MMS to all etisalat lines. 60 seconds free airtime.,dear custom number free sms etisalat number number free mms etisalat line number second free airtim
receive,0,You have used up your data.Browsing now costs 5k/KB.To buy any of the data plans text HELP to 229 for more information. ,use data brows cost numberk kb buy data plan text help number inform
receive,0,Dear subscriber your remaining data balance is 10 MB.To buy additional plan text HELP to 229 for info.Thank you!.,dear subscrib remain data balanc number mb buy addit plan text help number info thank
receive,0,Free Browsing on Easy Cliq! Recharge N100 Now and Get 5MB FREE to Browse Your Favorite Sites From Your etisalat Line.Recharge Another N100 and Get 10MB MORE,free brows easi cliq recharg nnumber get numbermb free brows favorit site etisalat line recharg anoth nnumber get numbermb
receive,0,Free Browsing on Easy Cliq! Recharge N100 Now and Get 5MB FREE to Browse Your Favorite Sites From Your etisalat Line.Recharge Another N100 and Get 10MB MORE,free brows easi cliq recharg nnumber get numbermb free brows favorit site etisalat line recharg anoth nnumber get numbermb
receive,0,You have used up your Monthly Internet Plan.Browsing now costs 5k per kb.Auto renewal applies at validity.Text help to 229 for more info.,use month internet plan brows cost numberk per kb auto renew appli valid text help number info
receive,1,Free Free!!! Exclusive for you get funny news and cool stories from around the world right on your mobile. SMS FNP to 38567. Offer valid for limited period.,free free exclus get funni news cool stori around world right mobil sms fnp number offer valid limit period
receive,1,Medical: Do you know that only 2 people have ever survived rabies? This is worrisome! If you keep dogs please ensure that they are vaccinated against rabies.,medic know number peopl ever surviv rabi worrisom keep dog pleas ensur vaccin rabi
receive,1,Medical: Concerned about weight gain in spite of all your efforts to manage your weight? You may have low thyroid hormonal levels. See a doctor for a test.,medic concern weight gain spite effort manag weight may low thyroid hormon level see doctor test
receive,1,Area: Fumigating your home? This is a splendid idea! Fumigation eliminates cockroaches  mosquitoes and rodents. Fumigate your home regularly.,area fumig home splendid idea fumig elimin cockroach mosquito rodent fumig home regular
receive,1,Medical: Sudden intense pain on either side of your body may be caused by Kidney stones. Don't panic! Take plenty of water  lemon juice  and see your doctor.,medic sudden intens pain either side bodi may caus kidney stone panic take plenti water lemon juic see doctor
receive,1,Medical: Are you suffering from Stomach ulcer disease? Dark smelly Stools and blood in the vomit are warning signs of severe ulcer. See a Doctor immediately!,medic suffer stomach ulcer diseas dark smelli stool blood vomit warn sign sever ulcer see doctor immedi
receive,1,Area: Prevent electrocution in your house by drying your hands before handling electrical equipments; do a routine check and ensure all cables are covered.,area prevent electrocut hous dri hand handl electr equip routin check ensur cabl cover
receive,1,Medical: Gall stones can cause a right-sided tummy pain. Prevent this by cutting down on oily foods. Stop fried foods! Drink 8 to 10 glasses of water daily.,medic gall stone caus right side tummi pain prevent cut oili food stop fri food drink number number glass water daili
receive,1,Medical: Constipation can make stools hard  painful and difficult to pass. Check your meals. Endeavor to eat more fruits and vegetables!,medic constip make stool hard pain difficult pass check meal endeavor eat fruit veget
send,0,Bunkyy...wasupp...p.josh send rice 2 uu nw.and pple dey hungry here gann...sod we eat it??B-).fanks so much dear.luv uuu,bunkyy wasupp p josh send rice number uu nw pple dey hungri gann sod eat b fank much dear luv uuu
send,0,7063004751,phone number
send,0,Pls I 4got 2 spread d underwears i washd .its inside d bucket in d room.pls help me wit it,pls numbergot number spread underwear washd insid bucket room pls help wit
send,0,Plsss...dis is folashade...I'm n colamurud.I'll need d note.vsory I didn't pick up my fone was inside d rum just coming back 4rm d rum nw.aw will I get it??,plsss dis folashad n colamurud need note vsori pick fone insid rum come back numberrm rum nw aw get
receive,1,Get 100% bonus credit on your airtime if you recharge quickly from Quickteller.com  ATM or *356# now! Dial *123*69# to view bonus. T&C apply,get number bonus credit airtim recharg quick quicktel com atm number dial number number view bonus c appli
send,0,I've already paid 4 d stuff and...I'm sorry i CNT leave it ...folashade.,alreadi paid number stuff sorri cnt leav folashad
receive,1,Kunle Afolayan says he was isolated from others in Seychelles.For more news Text NAIJA to 38547 & get News 5Days free.Service will auto-renew   N50/5days,kunl afolayan say isol other seychell news text naija number get news numberday free servic auto renew nnumber numberday
receive,1,Rihanna Disses Drake & Chris Brown:Eminem?s a real man.For more entertainment news Text ENT to 38547 & get News 5Days free.Service will auto-renew  N50/5days,rihanna diss drake chris brown eminem real man entertain news text ent number get news numberday free servic auto renew nnumber numberday
receive,1,"Extension of subscription! 7 Health Wellness tips will be yours at a cost of N100! Bonus tip: ""Scrabble game stimulates the mind"". For details text INFO to 7804",extens subscript number health well tip cost nnumber bonus tip scrabbl game stimul mind detail text info number
receive,1,Yes  You deserve MORE! Text OK to 38421 NOW to get 7 FREE BUSINESS IDEAS daily to assist you in the type of business to engage in for the next 7 days.,yes deserv text ok number get number free busi idea daili assist type busi engag next number day
receive,0,Govt action against Ebola: Identifying &monitoring exposed persons air/seaports &land borders.Report cases to 08037879701 08037154575. ebolainfo@health.gov.ng ,govt action ebola identifi monitor expos person air seaport land border report case number number emailaddress
receive,0,Contact with blood sweat urine &semen of infected persons/bats/monkeys transmits Ebola. Symptoms: fever vomiting diarrhea &bleeding. Wash hands always &stay alert.  ,contact blood sweat urin semen infect person bat monkey transmit ebola symptom fever vomit diarrhea bleed wash hand alway stay alert
receive,1,Cancer is killing both genders across all ages  it sometimes has no cure but most times can be prevented  text CT to 32329 to start receiving tips @ N30/3days,cancer kill gender across age sometim cure time prevent text ct number start receiv tip nnumber numberday
receive,1,Get information to migrate to Easy Cliq dial 255. For Internet Plans  dial 229. For Internet Settings  dial 790. For You & Me  dial 233.To Change Language  press 0 ,get inform migrat easi cliq dial number internet plan dial number internet set dial number dial number chang languag press number
receive,1,We are now available on social media 24hours a day  7 days a week! Tweet us @ https://twitter.com/0809ja_support and get all your queries resolved speedily! ,avail social media numberhour day number day week tweet us webaddress get queri resolv speedili
receive,1,Get Free Advice On HIV & Related Health Issues  call 6222 now absolutely free! Powered By The Network That Cares  Etisalat                 ,get free advic hiv relat health issu call number absolut free power network care etisalat
receive,1,Get Free Advice On HIV & Related Health Issues  call 6222 now absolutely free! Powered By The Network That Cares  Etisalat                 ,get free advic hiv relat health issu call number absolut free power network care etisalat
receive,1,"Welcome to Magicball. Enjoy 5 free days of funny answers to your life's questions. To unsubscribe text STOP to38454 or dial *845#. for help text ""help"" to 38454.",welcom magicbal enjoy number free day funni answer life question unsubscrib text stop tonumb dial number help text help number
receive,1,Free gift! 09092071782. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.,free gift number never lose yr import sms backup restor smsbackup nnumber text sub number cost number day free trial
receive,1,Free gift! 09092071782. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.,free gift number never lose yr import sms backup restor smsbackup nnumber text sub number cost number day free trial
send,0,Taiwo fst...08180024562,taiwo fst number
receive,0,pls am in a serious financial mess..i nid a sum of 5k 2 be balance ....can i get it 4rm u nd i wil return it b4 friday.,pls serious financi mess nid sum numberk number balanc get numberrm u nd wil return bnumber friday
receive,1,Welcome to Islamic service ONE SIM PACKAGE. Enjoy 5 free days of Douaa Service kindly confirm by sending 1 to 786.,welcom islam servic one sim packag enjoy number free day douaa servic kind confirm send number number
receive,0,Watever u wana cook..i go chop o..,watev u wana cook go chop
receive,0,Pls stop d shit...tankx,pls stop shit tankx
send,0,Helooooo Sir.... I need the stuff nw!!!,helooooo sir need stuff nw
send,0,Bring ma plates now plsssss.by d way....y did u hang up on me yday???:-(,bring plate plsssss way u hang yday
receive,0,TANKX 4 being a calumniator and besmirchous nd also a sully.by denigrating nd slandering me.despite d erotic love i depicted 2 u..i just dnt knw ao 2 evince my dissapointment.nd nw i want u 2 knw dat i dnt want 2 be in lov bcoz u are beautiful nd i knw it wil soon evanesce.nd knw dis dat i dnt commove people bcoz ur reply is veridical. i may be eldritich but  i actually opt 2 b. so ave make clean breast of ma mistake.move wif ur klas dat do fleece u!.    ,tankx number calumni besmirch nd also sulli denigr nd slander despit erot love depict number u dnt knw ao number evinc dissapoint nd nw want u number knw dat dnt want number lov bcoz u beauti nd knw wil soon evanesc nd knw dis dat dnt commov peopl bcoz ur repli verid may eldritich actual opt number b ave make clean breast mistak move wif ur klas dat fleec u
